account_id,plan_tier,industry,seats,contract_value_monthly,tenure_days,risk_score,risk_tier,top_risk_drivers,recommended_action,days_since_last_login,login_momentum_7_30,support_ticket_trend_14_60,latest_nps,as_of_date
ACC-01184,Starter,Professional Services,1,95.41,205,0.004,Low,Login frequency down 69% vs their own 30-day average | Active days per week down 61% vs baseline | Low NPS/survey response (4/10),Check in with an async usage summary or a light-touch 'how's it going' email.,2.0,0.3061224489795918,0.0,4.0,2026-06-25
ACC-01106,Starter,Manufacturing,4,412.7,51,0.004,Low,No single dominant signal — risk driven by a broad combination of factors,Review full usage trend in the dashboard before deciding on outreach.,1.0,1.3533834586466165,0.0,,2026-06-27
ACC-00587,Growth,Logistics,2,326.28,58,0.004,Low,No single dominant signal — risk driven by a broad combination of factors,Review full usage trend in the dashboard before deciding on outreach.,0.0,1.3445378151260503,0.999999000001,7.0,2026-06-25
ACC-00480,Growth,Manufacturing,23,1835.52,128,0.004,Low,Low NPS/survey response (0/10),Personally follow up on their survey feedback; treat as a save-play priority.,0.0,0.9252038284296348,0.0,0.0,2026-06-24
ACC-00917,Enterprise,EdTech,34,10916.16,135,0.004,Low,No single dominant signal — risk driven by a broad combination of factors,Review full usage trend in the dashboard before deciding on outreach.,0.0,0.8600337268128162,0.0,7.0,2026-06-23
ACC-00440,Scale,EdTech,3,527.1,30,0.004,Low,No single dominant signal — risk driven by a broad combination of factors,Review full usage trend in the dashboard before deciding on outreach.,2.0,0.8571428571428571,0.0,,2026-06-28
ACC-00746,Growth,Retail,4,715.93,37,0.004,Low,Low NPS/survey response (1/10),Personally follow up on their survey feedback; treat as a save-play priority.,0.0,1.2244897959183672,0.999999000001,1.0,2026-06-25
ACC-00052,Growth,Retail,6,788.7,30,0.004,Low,No single dominant signal — risk driven by a broad combination of factors,Review full usage trend in the dashboard before deciding on outreach.,0.0,0.6809078771695594,0.999999000001,,2026-06-24
ACC-00739,Starter,Retail,4,301.16,212,0.004,Low,No single dominant signal — risk driven by a broad combination of factors,Review full usage trend in the dashboard before deciding on outreach.,1.0,0.6593406593406594,0.0,10.0,2026-06-23
ACC-00555,Starter,Healthcare,2,205.39,100,0.004,Low,No single dominant signal — risk driven by a broad combination of factors,Review full usage trend in the dashboard before deciding on outreach.,0.0,1.293800539083558,0.0,9.0,2026-06-23
ACC-00256,Enterprise,Media,18,3279.36,212,0.004,Low,Low NPS/survey response (4/10),Personally follow up on their survey feedback; treat as a save-play priority.,0.0,1.0380622837370244,0.6666664444445185,4.0,2026-06-24
ACC-00950,Growth,EdTech,7,962.84,226,0.004,Low,No single dominant signal — risk driven by a broad combination of factors,Review full usage trend in the dashboard before deciding on outreach.,0.0,1.0023041474654375,0.0,10.0,2026-06-22
ACC-00934,Growth,Healthcare,11,1871.24,44,0.004,Low,No single dominant signal — risk driven by a broad combination of factors,Review full usage trend in the dashboard before deciding on outreach.,0.0,1.091901728844404,0.999999000001,,2026-06-23
ACC-00573,Scale,EdTech,6,1537.13,226,0.004,Low,Low NPS/survey response (4/10),Personally follow up on their survey feedback; treat as a save-play priority.,0.0,0.9786276715410576,0.4999998750000312,4.0,2026-06-28
ACC-00240,Growth,EdTech,11,2068.65,51,0.004,Low,Low NPS/survey response (3/10),Personally follow up on their survey feedback; treat as a save-play priority.,0.0,1.489547038327526,0.99999950000025,3.0,2026-06-26
ACC-00661,Growth,Media,2,100.1,170,0.004,Low,Login frequency down 55% vs their own 30-day average | Low NPS/survey response (4/10),Check in with an async usage summary or a light-touch 'how's it going' email.,3.0,0.4511278195488721,0.0,4.0,2026-06-22
ACC-00930,Enterprise,Media,18,8172.4,51,0.004,Low,No single dominant signal — risk driven by a broad combination of factors,Review full usage trend in the dashboard before deciding on outreach.,0.0,0.9259259259259258,0.0,,2026-06-22
ACC-00522,Scale,Retail,13,1827.53,135,0.004,Low,Low NPS/survey response (3/10),Personally follow up on their survey feedback; treat as a save-play priority.,0.0,0.699248120300752,0.499999750000125,3.0,2026-06-26
ACC-00699,Growth,Healthcare,2,374.87,121,0.004,Low,Low NPS/survey response (4/10),Personally follow up on their survey feedback; treat as a save-play priority.,0.0,0.8294930875576035,0.0,4.0,2026-06-24
ACC-00249,Growth,Healthcare,8,446.61,198,0.004,Low,No single dominant signal — risk driven by a broad combination of factors,Review full usage trend in the dashboard before deciding on outreach.,0.0,0.9473684210526316,0.399999920000016,9.0,2026-06-22
ACC-00234,Starter,FinTech,1,49.02,149,0.004,Low,No single dominant signal — risk driven by a broad combination of factors,Review full usage trend in the dashboard before deciding on outreach.,0.0,1.0714285714285714,0.0,9.0,2026-06-23
ACC-00628,Growth,FinTech,17,1497.87,44,0.004,Low,No single dominant signal — risk driven by a broad combination of factors,Review full usage trend in the dashboard before deciding on outreach.,0.0,0.9165232358003442,0.0,10.0,2026-06-22
ACC-00610,Enterprise,Professional Services,22,2890.27,212,0.004,Low,No single dominant signal — risk driven by a broad combination of factors,Review full usage trend in the dashboard before deciding on outreach.,0.0,1.0759878419452888,0.399999920000016,10.0,2026-06-23
ACC-00717,Starter,Logistics,2,200.11,30,0.004,Low,No single dominant signal — risk driven by a broad combination of factors,Review full usage trend in the dashboard before deciding on outreach.,0.0,1.0389610389610389,0.0,,2026-06-23
ACC-00915,Starter,Logistics,5,498.85,233,0.004,Low,Low NPS/survey response (6/10),Personally follow up on their survey feedback; treat as a save-play priority.,0.0,0.6185567010309279,0.0,6.0,2026-06-23
ACC-00088,Starter,Healthcare,2,186.26,142,0.004,Low,No single dominant signal — risk driven by a broad combination of factors,Review full usage trend in the dashboard before deciding on outreach.,2.0,0.8294930875576035,0.3333332222222592,7.0,2026-06-28
ACC-00640,Starter,FinTech,2,135.01,30,0.004,Low,No single dominant signal — risk driven by a broad combination of factors,Review full usage trend in the dashboard before deciding on outreach.,2.0,0.6428571428571429,0.0,10.0,2026-06-27
ACC-00636,Starter,Retail,36,3028.04,121,0.004,Low,Low NPS/survey response (6/10),Personally follow up on their survey feedback; treat as a save-play priority.,0.0,1.0167098140738997,0.0,6.0,2026-06-25
ACC-00740,Starter,FinTech,1,41.94,177,0.004,Low,Login frequency down 46% vs their own 30-day average | Low NPS/survey response (0/10),Check in with an async usage summary or a light-touch 'how's it going' email.,5.0,0.5357142857142857,0.0,0.0,2026-06-24
ACC-00523,Growth,Manufacturing,3,394.88,205,0.004,Low,No single dominant signal — risk driven by a broad combination of factors,Review full usage trend in the dashboard before deciding on outreach.,0.0,0.665024630541872,0.0,10.0,2026-06-25
ACC-00833,Scale,Professional Services,3,646.6,86,0.004,Low,No single dominant signal — risk driven by a broad combination of factors,Review full usage trend in the dashboard before deciding on outreach.,0.0,0.9183673469387754,0.0,,2026-06-27
ACC-00992,Growth,Logistics,7,461.89,107,0.004,Low,Low NPS/survey response (5/10),Personally follow up on their survey feedback; treat as a save-play priority.,0.0,1.475409836065574,0.3333332222222592,5.0,2026-06-28
ACC-00460,Growth,EdTech,3,344.4,37,0.004,Low,No single dominant signal — risk driven by a broad combination of factors,Review full usage trend in the dashboard before deciding on outreach.,0.0,1.1607142857142856,0.99999950000025,9.0,2026-06-22
ACC-00364,Scale,Manufacturing,7,753.09,30,0.004,Low,Low NPS/survey response (2/10),Personally follow up on their survey feedback; treat as a save-play priority.,0.0,0.8294930875576038,0.999999000001,2.0,2026-06-26
ACC-00980,Growth,Logistics,8,936.85,170,0.004,Low,Low NPS/survey response (5/10),Personally follow up on their survey feedback; treat as a save-play priority.,0.0,1.0364145658263306,0.499999750000125,5.0,2026-06-24
ACC-00584,Scale,Manufacturing,23,6285.13,121,0.004,Low,Low NPS/survey response (5/10),Personally follow up on their survey feedback; treat as a save-play priority.,0.0,0.9481668773704172,0.0,5.0,2026-06-25
ACC-00033,Starter,Logistics,3,215.49,205,0.004,Low,Low NPS/survey response (1/10),Personally follow up on their survey feedback; treat as a save-play priority.,0.0,0.9523809523809524,0.3333332222222592,1.0,2026-06-25
ACC-01074,Growth,EdTech,10,1578.32,121,0.004,Low,No single dominant signal — risk driven by a broad combination of factors,Review full usage trend in the dashboard before deciding on outreach.,0.0,0.9523809523809524,0.4999998750000312,10.0,2026-06-25
ACC-00231,Starter,Media,1,94.41,30,0.004,Low,No single dominant signal — risk driven by a broad combination of factors,Review full usage trend in the dashboard before deciding on outreach.,1.0,1.607142857142857,0.999999000001,,2026-06-26
ACC-00490,Starter,Logistics,4,413.37,37,0.004,Low,No single dominant signal — risk driven by a broad combination of factors,Review full usage trend in the dashboard before deciding on outreach.,0.0,1.1943793911007026,0.0,9.0,2026-06-25
ACC-00235,Growth,EdTech,15,1967.91,37,0.004,Low,No single dominant signal — risk driven by a broad combination of factors,Review full usage trend in the dashboard before deciding on outreach.,0.0,1.1531841652323578,0.99999950000025,,2026-06-27
ACC-00250,Growth,Manufacturing,7,341.77,44,0.004,Low,Low NPS/survey response (6/10),Personally follow up on their survey feedback; treat as a save-play priority.,0.0,0.9206349206349208,0.999999000001,6.0,2026-06-23
ACC-00605,Growth,Logistics,5,847.23,219,0.004,Low,No single dominant signal — risk driven by a broad combination of factors,Review full usage trend in the dashboard before deciding on outreach.,0.0,0.6008010680907877,0.3333332222222592,10.0,2026-06-27
ACC-00216,Starter,Manufacturing,2,91.48,100,0.004,Low,No single dominant signal — risk driven by a broad combination of factors,Review full usage trend in the dashboard before deciding on outreach.,0.0,1.2087912087912087,0.0,7.0,2026-06-26
ACC-00066,Starter,Retail,3,148.67,233,0.004,Low,Low NPS/survey response (2/10),Personally follow up on their survey feedback; treat as a save-play priority.,0.0,1.1538461538461535,0.6666664444445185,2.0,2026-06-26
ACC-00335,Growth,Media,5,515.73,128,0.004,Low,No single dominant signal — risk driven by a broad combination of factors,Review full usage trend in the dashboard before deciding on outreach.,0.0,1.0714285714285714,0.499999750000125,10.0,2026-06-25
ACC-01094,Growth,Logistics,9,568.98,30,0.004,Low,No single dominant signal — risk driven by a broad combination of factors,Review full usage trend in the dashboard before deciding on outreach.,0.0,0.8426966292134831,0.0,8.0,2026-06-23
ACC-01025,Starter,Logistics,4,396.28,37,0.004,Low,No single dominant signal — risk driven by a broad combination of factors,Review full usage trend in the dashboard before deciding on outreach.,0.0,0.9677419354838708,0.0,,2026-06-25
ACC-00303,Scale,Manufacturing,14,1167.43,163,0.004,Low,No single dominant signal — risk driven by a broad combination of factors,Review full usage trend in the dashboard before deciding on outreach.,0.0,1.2244897959183674,0.99999950000025,,2026-06-22
ACC-00745,Scale,Manufacturing,16,3510.13,30,0.004,Low,Low NPS/survey response (5/10),Personally follow up on their survey feedback; treat as a save-play priority.,0.0,0.9838799332962758,0.0,5.0,2026-06-25
ACC-00095,Scale,Manufacturing,7,1397.21,135,0.004,Low,No single dominant signal — risk driven by a broad combination of factors,Review full usage trend in the dashboard before deciding on outreach.,0.0,1.0379464285714286,0.199999960000008,10.0,2026-06-27
ACC-00530,Enterprise,Retail,12,3379.66,44,0.004,Low,No single dominant signal — risk driven by a broad combination of factors,Review full usage trend in the dashboard before deciding on outreach.,1.0,0.9034749034749034,0.0,,2026-06-28
ACC-00787,Enterprise,Media,12,4763.75,100,0.004,Low,No single dominant signal — risk driven by a broad combination of factors,Review full usage trend in the dashboard before deciding on outreach.,0.0,1.1773940345368918,0.999999000001,10.0,2026-06-27
ACC-01177,Growth,Professional Services,9,1536.32,219,0.003,Low,No single dominant signal — risk driven by a broad combination of factors,Review full usage trend in the dashboard before deciding on outreach.,0.0,1.0361067503924648,0.0,,2026-06-27
ACC-00881,Starter,Media,4,343.93,44,0.003,Low,Low NPS/survey response (2/10),Personally follow up on their survey feedback; treat as a save-play priority.,0.0,1.2087912087912087,0.499999750000125,2.0,2026-06-22
ACC-00695,Starter,Media,4,444.92,219,0.003,Low,No single dominant signal — risk driven by a broad combination of factors,Review full usage trend in the dashboard before deciding on outreach.,0.0,0.6722689075630252,0.0,9.0,2026-06-26
ACC-00456,Growth,FinTech,4,669.02,100,0.003,Low,No single dominant signal — risk driven by a broad combination of factors,Review full usage trend in the dashboard before deciding on outreach.,0.0,1.1764705882352942,0.0,,2026-06-24
ACC-00849,Starter,EdTech,2,71.08,79,0.003,Low,No single dominant signal — risk driven by a broad combination of factors,Review full usage trend in the dashboard before deciding on outreach.,0.0,0.8241758241758241,0.0,10.0,2026-06-25
ACC-00715,Starter,Manufacturing,4,475.01,44,0.003,Low,Low NPS/survey response (3/10),Personally follow up on their survey feedback; treat as a save-play priority.,0.0,0.9428571428571428,0.0,3.0,2026-06-27
ACC-00543,Growth,Logistics,4,748.37,233,0.003,Low,Low NPS/survey response (6/10),Personally follow up on their survey feedback; treat as a save-play priority.,0.0,0.7142857142857143,0.2499999375000156,6.0,2026-06-25
